sessiontime,pilot_index,worldpositionz,speed,throttle,steer,brake,gear,enginerpm,enginetemperature,fuelintank,currentlaptime,currentlapnum,lapdistance,totaldistance,worldpositionx,worldpositiony,lat,lon
490.80643,10,-921.61078,322,1.0,-0.00123,0.0,8,11233,89,50.68049,8.33825,6,700.24414,23326.79883,-109.77108,0.56377,-33.46073761034857,-70.67005435301756
490.86163,10,-921.00488,322,1.0,0.0,0.0,8,11236,89,50.67848,8.39353,6,705.18359,23331.73828,-104.86815,0.56105,-33.4607376348286,-70.67015102304313
490.90784,10,-920.49731,322,1.0,-0.0,0.0,8,11239,89,50.6768,8.43969,6,709.32227,23335.87695,-100.76164,0.55889,-33.46073765426862,-70.670231990239
490.9632,10,-919.88977,322,1.0,0.0,0.0,8,11243,89,50.67479,8.49516,6,714.27734,23340.83203,-95.8434,0.55648,-33.46073767595864,-70.67032896216824
491.009,10,-919.38715,322,1.0,0.0,0.0,8,11245,89,50.67311,8.54099,6,718.37891,23344.93359,-91.77321,0.55409,-33.46073769746866,-70.67040921319267
491.06393,10,-918.784,322,1.0,0.00123,0.0,8,11248,89,50.67111,8.59595,6,723.30078,23349.85547,-86.8893,0.55095,-33.46073772572869,-70.67050550809407
491.10965,10,-918.28137,322,1.0,-0.00123,0.0,8,11251,89,50.66945,8.64161,6,727.39844,23353.95312,-82.82339,0.54867,-33.46073774624871,-70.67058567473508
491.16449,10,-917.67877,322,1.0,0.0,0.0,8,11254,89,50.66745,8.69663,6,732.31641,23358.87109,-77.94376,0.54631,-33.46073776748873,-70.67068188537252
491.21881,10,-917.08246,322,1.0,0.00123,0.0,8,11257,89,50.66546,8.75089,6,737.18555,23363.74023,-73.11102,0.54382,-33.46073778989875,-70.67077717145357
491.27289,10,-916.48767,322,1.0,-0.0,0.0,8,11260,89,50.66349,8.80514,6,742.03516,23368.58984,-68.29768,0.5407,-33.46073781797878,-70.67087207490117
491.32678,10,-915.89459,322,1.0,-0.0,0.0,8,11263,89,50.66152,8.85891,6,746.87109,23373.42578,-63.49876,0.5378,-33.46073784407881,-70.67096669406254
491.38083,10,-915.30017,323,1.0,0.0,0.0,8,11266,89,50.65955,8.91301,6,751.7207,23378.27539,-58.68538,0.53544,-33.460737865318826,-70.67106159842297
491.43469,10,-914.70758,323,1.0,-0.00123,0.0,8,11269,89,50.65759,8.96697,6,756.55469,23383.10938,-53.88809,0.53312,-33.46073788619885,-70.67115618553875
491.4881,10,-914.11945,323,1.0,-0.00123,0.0,8,11272,89,50.65564,9.02038,6,761.34766,23387.90234,-49.13119,0.53024,-33.46073791211887,-70.67124997617398
491.54141,10,-913.53156,323,1.0,-0.0,0.0,8,11274,89,50.65369,9.07376,6,766.13477,23392.68945,-44.37807,0.52703,-33.46073794100891,-70.67134369220558
491.59454,10,-912.94708,323,1.0,0.0,0.0,8,11277,89,50.65174,9.12689,6,770.89844,23397.45312,-39.64622,0.52387,-33.460737969448935,-70.67143698885864
491.64734,10,-912.367,323,1.0,0.0,0.0,8,11280,89,50.64982,9.1797,6,775.63281,23402.1875,-34.9418,0.52086,-33.46073799653896,-70.67152974469742
491.69946,10,-911.79327,323,1.0,-0.0,0.0,8,11282,89,50.64792,9.232,6,780.31445,23406.86914,-30.29277,0.51843,-33.46073801840898,-70.67162140852511
491.75104,10,-911.22638,323,1.0,-0.0,0.0,8,11285,89,50.64604,9.28356,6,784.94336,23411.49805,-25.69441,0.51623,-33.460738038209,-70.67171207333772
491.80334,10,-910.6507,323,1.0,-0.0,0.0,8,11287,89,50.64413,9.33574,6,789.64258,23416.19727,-21.02555,0.5136,-33.46073806187903,-70.671804128095
491.85678,10,-910.06317,323,1.0,0.0,0.0,8,11290,89,50.64218,9.38887,6,794.44336,23420.99805,-16.25613,0.51081,-33.46073808698905,-70.67189816553899
491.91125,10,-909.46497,323,1.0,0.0,0.0,8,11292,89,50.64019,9.44333,6,799.33594,23425.89062,-11.39587,0.50773,-33.46073811470908,-70.67199399399381
491.96591,10,-908.86456,323,1.0,-0.00123,0.0,8,11295,89,50.63819,9.49793,6,804.24414,23430.79883,-6.52067,0.50539,-33.4607381357691,-70.6720901171623
492.02011,10,-908.2699,323,1.0,0.00123,0.0,8,11297,89,50.63621,9.55213,6,809.11328,23435.66797,-1.68401,0.50298,-33.46073815745912,-70.67218548042032
492.07504,10,-907.6662,323,1.0,0.0,0.0,8,11299,89,50.6342,9.60693,6,814.05078,23440.60547,3.22132,0.49994,-33.46073818481915,-70.67228219749387
492.13016,10,-907.06085,324,1.0,0.0,0.0,8,11302,89,50.63218,9.66192,6,819.00391,23445.55859,8.14258,0.49693,-33.460738211909174,-70.67237922865307
492.17688,10,-906.54694,324,1.0,0.0,0.0,8,11304,89,50.63047,9.70856,6,823.20703,23449.76172,12.31772,0.4947,-33.46073823197919,-70.67246154882648
492.23276,10,-905.93115,324,1.0,0.0,0.0,8,11306,89,50.62843,9.7645,6,828.23438,23454.78906,17.31187,0.49236,-33.46073825303922,-70.67256001727415
492.28003,10,-905.4093,324,1.0,-0.00123,0.0,8,11308,89,50.6267,9.81153,6,832.48828,23459.04297,21.53768,0.48997,-33.46073827454924,-70.67264333645221
492.3382,10,-904.7677,324,1.0,0.00174,0.0,8,11310,89,50.62457,9.86961,6,837.72266,23464.27734,26.73677,0.4867,-33.46073830397927,-70.67274584545258
492.38632,10,-904.23706,324,1.0,0.00123,0.0,8,11312,89,50.62281,9.91775,6,842.05078,23468.60547,31.03815,0.48419,-33.46073832656929,-70.67283065459084
492.44397,10,-903.5993,324,1.0,0.00123,0.0,8,11315,89,50.6207,9.97542,6,847.24414,23473.79883,36.19675,0.4815,-33.46073835077932,-70.67293236536398
492.49207,10,-903.06702,324,1.0,0.00174,0.0,8,11316,89,50.61894,10.02352,6,851.57617,23478.13086,40.49925,0.47944,-33.46073836931933,-70.67301719667017
492.55017,10,-902.42267,324,1.0,0.0,0.0,8,11319,89,50.61681,10.0815,6,856.80859,23483.36328,45.69697,0.47649,-33.46073839586936,-70.67311967869051
492.59903,10,-901.88062,324,1.0,0.0,0.0,8,11320,89,50.61501,10.1303,6,861.20898,23487.76367,50.06744,0.47366,-33.460738421339386,-70.67320584996153
492.6579,10,-901.22583,324,1.0,0.00174,0.0,8,11323,89,50.61286,10.18911,6,866.51172,23493.06641,55.33277,0.47077,-33.460738447349414,-70.6733096650318
492.70712,10,-900.67706,324,1.0,0.0,0.0,8,11324,89,50.61105,10.23829,6,870.94922,23497.50391,59.73634,0.46856,-33.46073846723943,-70.67339648905582
492.76617,10,-900.01788,324,1.0,0.00174,0.0,8,11327,89,50.60888,10.29738,6,876.27539,23502.83008,65.02301,0.46564,-33.46073849351946,-70.6735007248577
492.81534,10,-899.46747,324,1.0,0.00123,0.0,8,11328,89,50.60708,10.34659,6,880.71094,23507.26562,69.42724,0.46285,-33.46073851862948,-70.6735875617436
492.87387,10,-898.81195,324,1.0,0.0,0.0,8,11330,89,50.60493,10.40523,6,885.99219,23512.54688,74.6686,0.45999,-33.460738544369505,-70.67369090416908
492.92191,10,-898.27362,324,1.0,0.0,0.0,8,11332,89,50.60317,10.45342,6,890.32617,23516.88086,78.9711,0.45783,-33.46073856380953,-70.67377573539208
492.98013,10,-897.61993,324,1.0,-0.0,0.0,8,11334,89,50.60104,10.51145,6,895.58008,23522.13477,84.18648,0.45497,-33.46073858954956,-70.67387856555537
493.02914,10,-897.06897,325,1.0,-0.00123,0.0,8,11335,89,50.59924,10.56039,6,900.00391,23526.55859,88.57671,0.45225,-33.46073861402958,-70.67396512638756
493.08853,10,-896.401,325,1.0,0.00123,0.0,8,11337,89,50.59706,10.6197,6,905.36523,23531.91992,93.89833,0.44896,-33.46073864363961,-70.6740700511443
493.13834,10,-895.84021,325,1.0,0.0,0.0,8,11339,89,50.59523,10.66943,6,909.85938,23536.41406,98.35986,0.44689,-33.46073866226963,-70.67415801792806
493.19858,10,-895.16028,325,1.0,0.0,0.0,8,11341,89,50.59301,10.72965,6,915.30078,23541.85547,103.76108,0.44423,-33.46073868620965,-70.67426451227963
493.24911,10,-894.59021,325,1.0,0.00214,0.0,8,11342,89,50.59116,10.7801,6,919.86523,23546.41992,108.29215,0.44136,-33.46073871203968,-70.67435384995983
493.30051,10,-894.00891,325,1.0,0.0,0.0,8,11344,89,50.58927,10.83137,6,924.50586,23551.06055,112.8986,0.43848,-33.4607387379597,-70.67444467388394
493.36206,10,-893.31171,325,1.0,0.00123,0.0,8,11346,89,50.58701,10.89304,6,930.06836,23556.62305,118.41831,0.4357,-33.46073876297973,-70.67455350442452
493.40295,10,-892.84802,325,1.0,0.00214,0.0,8,11347,89,50.5855,10.93397,6,933.76172,23560.31641,122.08515,0.43399,-33.460738778369745,-70.6746258024869
493.45453,10,-892.26208,325,1.0,0.00174,0.0,8,11348,89,50.58361,10.98534,6,938.41797,23564.97266,126.70679,0.43134,-33.460738802219765,-70.67471692594279
493.5062,10,-891.6731,325,1.0,0.0,0.0,8,11350,89,50.58171,11.037,6,943.08594,23569.64062,131.33948,0.42823,-33.46073883020979,-70.67480826714352
493.55829,10,-891.07874,325,1.0,0.00174,0.0,8,11351,89,50.5798,11.08897,6,947.79297,23574.34766,136.01205,0.42564,-33.460738853519814,-70.67490039477562
493.61041,10,-890.48242,325,1.0,0.00214,0.0,8,11352,89,50.57788,11.14126,6,952.50586,23579.06055,140.68826,0.42352,-33.46073887259983,-70.67499259429042
493.66199,10,-889.89038,325,1.0,0.0,0.0,8,11354,89,50.57599,11.19284,6,957.16406,23583.71875,145.3121,0.42118,-33.46073889365986,-70.67508376117038
493.69748,10,-985.46735,296,1.0,-0.00276,0.0,8,10359,89,50.87745,2.77275,6,215.98828,22842.54297,-589.58514,0.85288,-33.460735008355975,-70.66059391700858
493.71176,10,-985.29047,296,1.0,-0.00247,0.0,8,10364,89,50.87697,2.78759,6,217.16602,22843.7207,-588.4212,0.85449,-33.460734993865955,-70.66061686640555
493.77481,10,-984.51013,297,1.0,-0.0,0.0,8,10385,89,50.87482,2.85346,6,222.37305,22848.92773,-583.27417,0.86006,-33.46073494373591,-70.66071835036257
493.82837,10,-983.84668,298,1.0,-0.00174,0.0,8,10403,89,50.873,2.90784,6,226.80664,22853.36133,-578.89307,0.86296,-33.46073491763588,-70.66080473247949
493.88168,10,-983.18689,298,1.0,-0.00123,0.0,8,10420,89,50.87119,2.96113,6,231.22461,22857.7793,-574.52594,0.86572,-33.460734892795855,-70.66089083915723
493.93469,10,-982.53198,298,1.0,-0.00123,0.0,8,10429,89,50.86937,3.01421,6,235.62695,22862.18164,-570.17596,0.86742,-33.46073487749584,-70.66097660768287
493.98679,10,-981.88867,299,1.0,-0.00214,0.0,8,10437,89,50.86759,3.06653,6,239.95703,22866.51172,-565.8949,0.86841,-33.46073486858583,-70.66106101730827
494.03809,10,-981.25574,299,1.0,-0.0,0.0,8,10446,89,50.86583,3.11797,6,244.22266,22870.77734,-561.67719,0.86829,-33.460734869665835,-70.66114417784732
494.08881,10,-980.63013,299,1.0,-0.00174,0.0,8,10455,89,50.86409,3.16881,6,248.44531,22875.0,-557.50299,0.86709,-33.46073488046584,-70.66122648048078
494.13931,10,-980.00757,300,1.0,-0.0,0.0,8,10466,89,50.86236,3.21933,6,252.65234,22879.20703,-553.34106,0.86618,-33.46073488865585,-70.66130854118886
494.18967,10,-979.38745,300,1.0,-0.0,0.0,8,10478,89,50.86063,3.26975,6,256.85352,22883.4082,-549.18665,0.86369,-33.46073491106588,-70.66139045359012
494.23999,10,-978.76855,300,1.0,-0.00123,0.0,8,10491,89,50.85889,3.32005,6,261.05469,22887.60938,-545.03149,0.86048,-33.460734939955906,-70.66147238075614
494.29022,10,-978.1499,301,1.0,-0.00123,0.0,8,10504,89,50.85717,3.37036,6,265.25586,22891.81055,-540.87714,0.85695,-33.460734971725934,-70.66155429193469
494.34024,10,-977.53571,301,1.0,-0.0,0.0,8,10516,89,50.85545,3.42038,6,269.44141,22895.99609,-536.73792,0.85233,-33.46073501330598,-70.66163590475804
494.40009,10,-976.80078,301,1.0,-0.00214,0.0,8,10532,89,50.85339,3.48027,6,274.45703,22901.01172,-531.77606,0.84685,-33.46073506262603,-70.66173373752315
494.44962,10,-976.19324,302,1.0,-0.00123,0.0,8,10544,89,50.85168,3.52986,6,278.61523,22905.16992,-527.66467,0.8424,-33.46073510267607,-70.66181480159871
494.50842,10,-975.47308,302,1.0,-0.00123,0.0,8,10558,89,50.84966,3.58882,6,283.55273,22910.10742,-522.77917,0.83677,-33.460735153346114,-70.66191112873668
494.55664,10,-974.88422,303,1.0,0.0,0.0,8,10570,89,50.848,3.63707,6,287.60742,22914.16211,-518.76801,0.83249,-33.46073519186616,-70.66199021655679
494.61444,10,-974.17859,303,1.0,-0.00214,0.0,8,10584,89,50.84601,3.69489,6,292.47656,22919.03125,-513.95258,0.82781,-33.4607352339862,-70.66208516212338
494.66217,10,-973.59576,303,1.0,-0.00247,0.0,8,10595,89,50.84436,3.74276,6,296.50391,22923.05859,-509.96735,0.82358,-33.46073527205623,-70.66216373865859
494.71835,10,-972.91144,304,1.0,-0.00174,0.0,8,10608,89,50.84241,3.79924,6,301.25,22927.80469,-505.2717,0.81882,-33.46073531489628,-70.66225632249436
494.76529,10,-972.3407,304,1.0,-0.00123,0.0,8,10619,89,50.84079,3.84592,6,305.2168,22931.77148,-501.34625,0.81484,-33.46073535071631,-70.66233372033327
494.82181,10,-971.65503,304,1.0,0.0,0.0,8,10632,89,50.83883,3.90263,6,310.0,22936.55469,-496.61349,0.80942,-33.460735399496365,-70.66242703581179
494.87744,10,-970.98047,305,1.0,0.0,0.0,8,10644,89,50.8369,3.95821,6,314.71484,22941.26953,-491.94821,0.80387,-33.46073544944641,-70.66251902076642
494.92572,10,-970.39557,305,1.0,-0.00247,0.0,8,10654,89,50.83522,4.00598,6,318.80664,22945.36133,-487.89813,0.79973,-33.46073548670645,-70.66259887588538
494.98419,10,-969.68793,305,1.0,-0.00174,0.0,8,10667,89,50.8332,4.06468,6,323.77148,22950.32617,-482.9863,0.7951,-33.46073552837649,-70.66269572206487
495.03174,10,-969.11169,306,1.0,-0.00214,0.0,8,10677,89,50.83154,4.11232,6,327.81445,22954.36914,-478.98398,0.79076,-33.46073556743653,-70.66277463546763
495.08859,10,-968.42505,306,1.0,-0.00123,0.0,8,10689,89,50.82956,4.16928,6,332.65234,22959.20703,-474.1955,0.7858,-33.460735612076576,-70.66286904951521
495.13574,10,-967.85596,306,1.0,-0.0,0.0,8,10699,89,50.82792,4.21644,6,336.67188,22963.22656,-470.21692,0.78183,-33.460735647806615,-70.66294749482901
495.19315,10,-967.16492,307,1.0,-0.00174,0.0,8,10711,89,50.82592,4.27374,6,341.56836,22968.12305,-465.37115,0.77634,-33.46073569721666,-70.66304303840498
495.24081,10,-966.59186,307,1.0,-0.00349,0.0,8,10720,89,50.82426,4.32151,6,345.63672,22972.19141,-461.34415,0.77171,-33.460735738886704,-70.66312243835502
495.29752,10,-965.9118,307,1.0,-0.00247,0.0,8,10732,89,50.82228,4.37826,6,350.48438,22977.03906,-456.54596,0.76653,-33.46073578550675,-70.66321704378083
495.3454,10,-965.33942,307,1.0,-0.00214,0.0,8,10741,89,50.8206,4.42595,6,354.57812,22981.13281,-452.49188,0.76261,-33.46073582078679,-70.66329697767647
495.40366,10,-964.64508,308,1.0,-0.00214,0.0,8,10753,89,50.81857,4.48418,6,359.56836,22986.12305,-447.55109,0.75765,-33.46073586542683,-70.66339439472071
495.45261,10,-964.06445,308,1.0,-0.00214,0.0,8,10762,89,50.81686,4.53302,6,363.75781,22990.3125,-443.39978,0.75326,-33.46073590493687,-70.6634762456438
495.51227,10,-963.3587,308,1.0,-0.00302,0.0,8,10773,89,50.81477,4.59249,6,368.86719,22995.42188,-438.3331,0.74813,-33.46073595110691,-70.66357614481295
495.56287,10,-962.763,309,1.0,-0.00276,0.0,8,10782,89,50.81299,4.64292,6,373.20312,22999.75781,-434.0322,0.74328,-33.46073599475696,-70.66366094513853
495.61444,10,-962.15802,309,1.0,-0.00123,0.0,8,10792,89,50.81119,4.69431,6,377.62891,23004.18359,-429.64224,0.73809,-33.46073604146701,-70.66374750141965
495.66614,10,-961.55377,309,1.0,-0.0,0.0,8,10801,89,50.80938,4.74612,6,382.06641,23008.62109,-425.2399,0.73351,-33.46073608268705,-70.66383430181943
495.71686,10,-960.96259,309,1.0,-0.00247,0.0,8,10810,89,50.80759,4.79698,6,386.42188,23012.97656,-420.91812,0.72945,-33.460736119227086,-70.66391951384229
495.76706,10,-960.37878,310,1.0,-0.00174,0.0,8,10819,89,50.80582,4.84726,6,390.73633,23017.29102,-416.63626,0.72505,-33.460736158827125,-70.6640039387302
495.82773,10,-959.67517,310,1.0,-0.0,0.0,8,10829,89,50.80368,4.90769,6,395.96094,23022.51562,-411.45218,0.71948,-33.46073620895717,-70.66410615254088
495.86884,10,-959.19971,310,1.0,-0.0,0.0,8,10837,89,50.80223,4.94878,6,399.50391,23026.05859,-407.93625,0.71603,-33.4607362400072,-70.66417547567292
495.92886,10,-958.50714,310,1.0,-0.00174,0.0,8,10847,89,50.80012,5.00928,6,404.68164,23031.23633,-402.79639,0.71047,-33.46073629004725,-70.66427681756855
495.97729,10,-957.94958,311,1.0,-0.00214,0.0,8,10855,89,50.79842,5.05789,6,408.86914,23035.42383,-398.65115,0.70547,-33.4607363350473,-70.66435854862986
496.03549,10,-957.28107,311,1.0,-0.00214,0.0,8,10864,89,50.79636,5.11598,6,413.90625,23040.46094,-393.66315,0.70011,-33.46073638328735,-70.66445689629066
496.08401,10,-956.72516,311,1.0,-0.00174,0.0,8,10872,89,50.79465,5.1645,6,418.10742,23044.66211,-389.50208,0.69619,-33.460736418567386,-70.66453893952215
496.14194,10,-956.06268,311,1.0,-0.00123,0.0,8,10881,89,50.7926,5.22257,6,423.12891,23049.68359,-384.5285,0.69112,-33.46073646419743,-70.66463700285433
496.18979,10,-955.51611,312,1.0,-0.00247,0.0,8,10889,89,50.7909,5.27041,6,427.28125,23053.83594,-380.41708,0.68676,-33.46073650343747,-70.6647180670804
496.24722,10,-954.86243,312,1.0,-0.0,0.0,8,10898,89,50.78887,5.3278,6,432.26758,23058.82227,-375.47873,0.68155,-33.46073655032752,-70.6648154357419
496.29559,10,-954.31281,312,1.0,-0.00214,0.0,8,10905,89,50.78716,5.37603,6,436.4707,23063.02539,-371.3157,0.67694,-33.46073659181756,-70.66489751751058
496.35413,10,-953.64966,312,1.0,-0.0,0.0,8,10914,89,50.78509,5.43452,6,441.5625,23068.11719,-366.27216,0.67139,-33.4607366417676,-70.66499696013331
496.40283,10,-953.09869,313,1.0,-0.00123,0.0,8,10921,89,50.78336,5.48332,6,445.80078,23072.35547,-362.07339,0.6672,-33.46073667947764,-70.66507974659118
496.45108,10,-952.55377,313,1.0,-0.0,0.0,8,10928,89,50.78164,5.53164,6,450.00391,23076.55859,-357.91055,0.66303,-33.460736717007684,-70.66516182460973
496.50925,10,-951.89679,313,1.0,-0.00174,0.0,8,10937,89,50.77958,5.58981,6,455.07617,23081.63086,-352.88562,0.65748,-33.46073676695773,-70.66526090025066
496.55704,10,-951.35846,313,1.0,-0.00247,0.0,8,10943,89,50.77788,5.63776,6,459.24609,23085.80078,-348.75607,0.65339,-33.460736803767766,-70.66534232187308
496.61478,10,-950.70929,313,1.0,-0.00123,0.0,8,10952,89,50.77583,5.69533,6,464.28125,23090.83594,-343.76752,0.64827,-33.46073684984781,-70.6654406802178
496.6629,10,-950.17023,314,1.0,-0.0,0.0,8,10958,89,50.77412,5.74354,6,468.48242,23095.03711,-339.60724,0.64347,-33.46073689304786,-70.66552270764879
496.71973,10,-949.53497,314,1.0,-0.00123,0.0,8,10966,89,50.7721,5.80047,6,473.44922,23100.00391,-334.68771,0.63787,-33.460736943447905,-70.66561970505364
496.76669,10,-949.01038,314,1.0,-0.00214,0.0,8,10972,89,50.77042,5.84745,6,477.55664,23104.11133,-330.61993,0.63372,-33.46073698079795,-70.66569990870315
496.8237,10,-948.37573,314,1.0,-0.00123,0.0,8,10980,89,50.76839,5.9043,6,482.54492,23109.09961,-325.67776,0.62906,-33.46073702273799,-70.66579735255672
496.87155,10,-947.84375,314,1.0,-0.00276,0.0,8,10986,89,50.76669,5.95216,6,486.73828,23113.29297,-321.52426,0.62465,-33.460737062428024,-70.66587924628814
496.92865,10,-947.21118,315,1.0,-0.00174,0.0,8,10993,89,50.76465,6.00941,6,491.74219,23118.29688,-316.56656,0.61928,-33.460737110758075,-70.66597699624334
496.97595,10,-946.68939,315,1.0,-0.00123,0.0,8,10999,89,50.76296,6.05662,6,495.88867,23122.44336,-312.45889,0.61503,-33.46073714900811,-70.66605798633763
497.0332,10,-946.05988,315,1.0,-0.00123,0.0,8,11007,89,50.76091,6.11391,6,500.91211,23127.4668,-307.48053,0.60969,-33.46073719706816,-70.66615614361376
497.08035,10,-945.54297,315,1.0,-0.0,0.0,8,11012,89,50.75923,6.16112,6,505.05273,23131.60742,-303.37704,0.60502,-33.4607372390982,-70.6662370512201
497.13647,10,-944.92792,315,1.0,-0.00349,0.0,8,11019,89,50.75723,6.21735,6,509.98438,23136.53906,-298.49081,0.59973,-33.46073728670825,-70.66633339194995
497.18356,10,-944.41541,316,1.0,0.00123,0.0,8,11025,89,50.75554,6.26432,6,514.12109,23140.67578,-294.39023,0.59586,-33.46073732153828,-70.6664142422384
497.24036,10,-943.79797,316,1.0,-0.0,0.0,8,11032,89,50.7535,6.32103,6,519.11133,23145.66602,-289.44464,0.59098,-33.46073736545833,-70.66651175337634
497.28766,10,-943.28381,316,1.0,-0.00123,0.0,8,11037,89,50.7518,6.3684,6,523.27539,23149.83008,-285.31851,0.58676,-33.460737403438365,-70.66659310736773
497.33517,10,-942.76855,316,1.0,-0.0,0.0,8,11043,89,50.7501,6.41571,6,527.45703,23154.01172,-281.17252,0.58224,-33.46073744411841,-70.66667485289052
497.39301,10,-942.14124,316,1.0,-0.00123,0.0,8,11049,89,50.74803,6.47358,6,532.54883,23159.10352,-276.1261,0.57642,-33.46073749649846,-70.6667743519286
497.44043,10,-941.62762,316,1.0,-0.0,0.0,8,11054,89,50.74633,6.52112,6,536.72852,23163.2832,-271.98206,0.57211,-33.4607375352885,-70.66685605899872
497.49713,10,-941.01459,317,1.0,0.0,0.0,8,11061,89,50.7443,6.57786,6,541.72852,23168.2832,-267.02567,0.56703,-33.460737581008544,-70.66695378297693
497.5451,10,-940.49548,317,1.0,-0.0,0.0,8,11066,89,50.74258,6.6256,6,545.96094,23172.51562,-262.83054,0.56284,-33.46073761871858,-70.66703649736993
497.60379,10,-939.86066,317,1.0,-0.0,0.0,8,11072,89,50.74047,6.68418,6,551.14062,23177.69531,-257.69678,0.55766,-33.46073766533863,-70.6671377184873
497.6525,10,-939.33386,317,1.0,0.00123,0.0,8,11077,89,50.73872,6.733,6,555.44336,23181.99805,-253.43173,0.55336,-33.46073770403867,-70.66722181144391
497.71057,10,-938.70544,317,1.0,0.00123,0.0,8,11083,89,50.73664,6.79108,6,560.57422,23187.12891,-248.34543,0.54773,-33.46073775470872,-70.66732209670849
497.759,10,-938.18085,317,1.0,0.00123,0.0,8,11088,89,50.7349,6.83949,6,564.85547,23191.41016,-244.10106,0.54265,-33.46073780042877,-70.6674057817932
497.81726,10,-937.54962,318,1.0,0.0,0.0,8,11094,89,50.7328,6.89772,6,570.00586,23196.56055,-238.99399,0.53744,-33.46073784731881,-70.66750647659396
497.86612,10,-937.01898,318,1.0,0.0,0.0,8,11099,89,50.73104,6.94652,6,574.32617,23200.88086,-234.70714,0.53335,-33.46073788412885,-70.66759099934791
497.92526,10,-936.37628,318,1.0,-0.00123,0.0,8,11105,89,50.7289,7.00555,6,579.55859,23206.11328,-229.51688,0.52811,-33.4607379312889,-70.66769333435786
497.96536,10,-935.93958,318,1.0,-0.00214,0.0,8,11109,89,50.72746,7.04544,6,583.10938,23209.66406,-225.99626,0.52449,-33.46073796386893,-70.66776274948968
